date,price
2019-09-27,535000
2019-09-27,450000
2019-09-27,1170000
2019-09-27,1275000
2019-09-27,890000
2019-09-27,525000
2019-09-27,575000
2019-09-27,762000
2019-09-27,715000
2019-09-27,737500
2019-09-27,788000
2019-09-27,510000
2019-09-27,600000
2019-09-28,760000
2019-09-28,755000
2019-09-28,765000
2019-09-28,720000
2019-09-28,1190000
2019-09-28,688000
2019-09-28,750000
2019-09-28,655000
2019-09-28,600000
2019-09-28,665000
2019-09-28,875000
2019-09-30,510000
2019-09-30,835000
2019-09-30,603000
2019-09-30,620000
2019-09-30,602500
2019-09-30,990000
2019-09-30,640000
2019-09-30,750000
2019-09-30,610000
2019-09-30,670000
2019-09-30,715000
2019-09-30,622000
2019-09-30,520000
2019-09-30,725000
2019-09-30,648800
2019-09-30,762000
2019-10-01,786000
2019-10-01,558000
2019-10-01,680000
2019-10-01,610000
2019-10-01,1285000
2019-10-01,1030000
2019-10-01,1200000
2019-10-01,590000
2019-10-01,600000
2019-10-01,585000
2019-10-01,490000
2019-10-01,740000
2019-10-01,640000
2019-10-02,600000
2019-10-02,1099000
2019-10-02,815000
2019-10-02,760000
2019-10-02,720000
2019-10-02,805000
2019-10-02,745000
2019-10-02,750000
2019-10-02,815000
2019-10-02,635000
2019-10-02,790000
2019-10-02,672500
2019-10-02,565888
2019-10-02,665000
2019-10-02,725000
2019-10-02,975000
2019-10-02,712000
2019-10-02,975000
2019-10-02,880000
2019-10-02,941000
2019-10-02,738000
2019-10-02,215000
2019-10-03,930000
2019-10-03,1100000
2019-10-03,1285000
2019-10-03,500000
2019-10-03,910000
2019-10-03,540000
2019-10-03,520000
2019-10-03,791000
2019-10-03,600000
2019-10-03,765000
2019-10-03,470000
2019-10-03,725000
2019-10-03,287500
2019-10-03,305000
2019-10-03,570000
2019-10-03,593000
2019-10-03,600000
2019-10-03,665000
2019-10-03,890000
2019-10-03,830000
2019-10-03,850000
2019-10-03,830000
2019-10-03,266000
2019-10-04,1065000
2019-10-04,381000
2019-10-04,520000
2019-10-04,710000
2019-10-04,780000
2019-10-04,1040000
2019-10-04,945000
2019-10-04,480000
2019-10-04,539900
2019-10-04,755000
2019-10-04,9500
2019-10-04,720000
2019-10-04,625000
2019-10-04,505000
2019-10-04,1075000
2019-10-04,1025000
2019-10-04,525000
2019-10-04,540000
2019-10-05,805000
2019-10-05,900000
2019-10-05,651000
2019-10-06,580000
2019-10-08,1400000
2019-10-08,1295000
2019-10-08,900000
2019-10-08,935000
2019-10-08,1100000
2019-10-08,720000
2019-10-08,725000
2019-10-08,1000000
2019-10-08,910000
2019-10-08,585000
2019-10-08,858500
2019-10-08,806000
2019-10-08,495000
2019-10-09,615000
2019-10-09,1430000
2019-10-09,761500
2019-10-09,570000
2019-10-09,1120000
2019-10-09,635000
2019-10-09,1032500
2019-10-09,640000
2019-10-09,532000
2019-10-09,790000
2019-10-09,610000
2019-10-10,700000
2019-10-10,905000
2019-10-10,560000
2019-10-10,1030000
2019-10-10,583000
2019-10-10,315000
2019-10-10,920000
2019-10-10,595000
2019-10-10,535000
2019-10-10,620000
2019-10-10,535000
2019-10-10,450000
2019-10-10,489125
2019-10-10,350000
2019-10-10,950000
2019-10-10,730000
2019-10-10,830000
2019-10-10,705000
2019-10-10,786250
2019-10-10,650000
2019-10-10,450000
2019-10-11,595000
2019-10-11,400000
2019-10-11,775000
2019-10-11,778000
2019-10-11,917500
2019-10-11,677500
2019-10-11,682500
2019-10-11,870000
2019-10-11,1000000
2019-10-11,760000
2019-10-11,650000
2019-10-11,960000
2019-10-12,760000
2019-10-12,587000
2019-10-12,1665000
2019-10-12,616000
2019-10-12,880000
2019-10-12,612000
2019-10-12,750000
2019-10-12,1120000
2019-10-12,650000
2019-10-12,587500
2019-10-12,885000
2019-10-12,1315000
2019-10-12,621000
2019-10-12,810000
2019-10-12,693000
2019-10-12,750000
2019-10-12,865000
2019-10-12,752000
2019-10-12,1000000
2019-10-12,1055000
2019-10-12,800000
2019-10-12,1455000
2019-10-12,961000
2019-10-12,1593000
2019-10-12,577000
2019-10-12,1240000
2019-10-12,791000
2019-10-12,593000
2019-10-12,1225000
2019-10-12,532000
2019-10-12,623000
2019-10-14,580000
2019-10-14,570000
2019-10-14,798500
2019-10-14,420000
2019-10-14,650000
2019-10-14,840000
2019-10-15,485000
2019-10-15,660000
2019-10-15,1600000
2019-10-15,603000
2019-10-15,965000
2019-10-15,523000
2019-10-15,795000
2019-10-15,550000
2019-10-15,1100000
2019-10-15,400000
2019-10-15,663000
2019-10-15,720000
2019-10-15,431000
2019-10-16,748000
2019-10-16,390000
2019-10-16,1390000
2019-10-16,735000
2019-10-16,870000
2019-10-16,1445000
2019-10-16,485000
2019-10-16,444000
2019-10-16,495000
2019-10-16,681000
2019-10-16,865000
2019-10-16,2100000
2019-10-16,445000
2019-10-17,1430000
2019-10-17,645000
2019-10-17,600000
2019-10-17,768000
2019-10-17,600000
2019-10-17,571000
2019-10-17,780000
2019-10-17,1225000
2019-10-17,680000
2019-10-17,567000
2019-10-17,750000
2019-10-17,470000
2019-10-17,761000
2019-10-17,485000
2019-10-17,610000
2019-10-17,1000000
2019-10-17,531000
2019-10-18,1490000
2019-10-18,1250000
2019-10-18,650000
2019-10-18,2575000
2019-10-18,615000
2019-10-18,665000
2019-10-18,750000
2019-10-18,1055000
2019-10-18,560000
2019-10-19,1310000
2019-10-19,755000
2019-10-19,685000
2019-10-19,1050000
2019-10-19,728000
2019-10-19,785000
2019-10-19,1282500
2019-10-19,915000
2019-10-19,715000
2019-10-19,2000000
2019-10-19,927000
2019-10-19,550000
2019-10-19,1050000
2019-10-19,1020000
2019-10-19,150000
2019-10-19,1112000
2019-10-19,1255000
2019-10-19,700000
2019-10-19,1170000
2019-10-19,925000
2019-10-19,647000
2019-10-19,765000
2019-10-19,741000
2019-10-19,612000
2019-10-19,951000
2019-10-19,605000
2019-10-20,211667
2019-10-21,997000
2019-10-21,1100000
2019-10-21,520000
2019-10-21,485000
2019-10-21,655000
2019-10-21,635000
2019-10-21,775000
2019-10-21,545000
2019-10-21,627000
2019-10-21,1700000
2019-10-22,390000
2019-10-22,750000
2019-10-22,830000
2019-10-22,300000
2019-10-22,885000
2019-10-22,760000
2019-10-22,700000
2019-10-22,682000
2019-10-22,1525000
2019-10-22,370000
2019-10-22,602500
2019-10-22,650000
2019-10-22,792500
2019-10-23,1080000
2019-10-23,78000
2019-10-23,1310000
2019-10-23,549000
2019-10-23,752500
2019-10-23,500000
2019-10-23,665500
2019-10-23,775000
2019-10-23,1170000
2019-10-23,620000
2019-10-23,450000
2019-10-23,765000
2019-10-23,600000
2019-10-23,707000
2019-10-24,732000
2019-10-24,920000
2019-10-24,555000
2019-10-24,552000
2019-10-24,760000
2019-10-24,525000
2019-10-24,950000
2019-10-24,1165000
2019-10-24,945000
2019-10-24,710000
2019-10-25,509000
2019-10-25,953000
2019-10-25,640000
2019-10-25,580000
2019-10-25,965000
2019-10-25,680000
2019-10-25,880000
2019-10-25,665000
2019-10-25,679502
2019-10-25,550500
2019-10-25,797500
2019-10-25,1111000
2019-10-25,740000
2019-10-25,1200000
2019-10-25,880000
2019-10-25,592000
2019-10-25,715000
2019-10-25,610000
2019-10-26,1240000
2019-10-26,737500
2019-10-26,1000000
2019-10-26,1375000
2019-10-26,945000
2019-10-26,850000
2019-10-26,831000
2019-10-26,1070000
2019-10-26,618000
2019-10-26,990000
2019-10-26,865000
2019-10-26,686500
2019-10-26,1110000
2019-10-28,620000
2019-10-28,727500
2019-10-28,70000
2019-10-28,670000
2019-10-28,465360
2019-10-28,770000
2019-10-28,716000
2019-10-28,1790000
2019-10-28,780000
2019-10-28,585000
2019-10-28,645000
2019-10-29,500000
2019-10-29,1105000
2019-10-29,915000
2019-10-29,895000
2019-10-29,640000
2019-10-29,910000
2019-10-29,620000
2019-10-29,1412500
2019-10-29,1240000
2019-10-29,615000
2019-10-29,838500
2019-10-30,660000
2019-10-30,1050000
2019-10-30,925000
2019-10-30,627500
2019-10-30,800000
2019-10-30,700000
2019-10-30,400000
2019-10-30,817500
2019-10-30,950000
2019-10-30,600000
2019-10-30,855000
2019-10-30,770000
2019-10-30,865000
2019-10-30,525000
2019-10-30,451235
2019-10-30,1095000
2019-10-30,690500
2019-10-30,560000
2019-10-30,1197000
2019-10-30,1110000
2019-10-30,611000
2019-10-30,705000
2019-10-30,790000
2019-10-30,1210000
2019-10-31,1050000
2019-10-31,1750000
2019-10-31,950000
2019-10-31,825000
2019-10-31,590000
2019-10-31,645000
2019-10-31,553500
2019-10-31,807500
2019-10-31,905000
2019-10-31,620000
2019-10-31,626000
2019-10-31,492500
2019-10-31,660000
2019-10-31,387000
2019-10-31,555000
2019-10-31,655000
2019-10-31,655000
2019-10-31,875000
2019-11-01,550500
2019-11-01,620000
2019-11-01,900000
2019-11-01,930000
2019-11-01,1000000
2019-11-01,625000
2019-11-01,790000
2019-11-01,608000
2019-11-01,544700
2019-11-01,625500
2019-11-01,697000
2019-11-01,490000
2019-11-01,450000
2019-11-02,1072000
2019-11-02,877500
2019-11-02,1310000
2019-11-02,957000
2019-11-02,770000
2019-11-02,755500
2019-11-02,787000
2019-11-02,562500
2019-11-02,625000
2019-11-02,1200000
2019-11-02,642000
2019-11-02,715000
2019-11-02,1150000
2019-11-02,1290000
2019-11-02,580000
2019-11-02,778500
2019-11-02,820000
2019-11-02,1250000
2019-11-02,850000
2019-11-02,822000
2019-11-02,620000
2019-11-02,717500
2019-11-02,1400000
2019-11-03,1220000
2019-11-03,550000
2019-11-04,784000
2019-11-04,930000
2019-11-04,1700000
2019-11-04,610000
2019-11-04,725000
2019-11-04,1250000
2019-11-04,770000
2019-11-04,530000
2019-11-04,370000
2019-11-05,945000
2019-11-05,730000
2019-11-05,630000
2019-11-05,735000
2019-11-05,740000
2019-11-05,500000
2019-11-05,703000
2019-11-05,500000
2019-11-05,652000
2019-11-05,670000
2019-11-05,590000
2019-11-05,760000
2019-11-05,710000
2019-11-05,626100
2019-11-05,651000
2019-11-05,885000
2019-11-05,841000
2019-11-05,540100
2019-11-06,820000
2019-11-06,1450000
2019-11-06,530000
2019-11-06,718000
2019-11-06,2120000
2019-11-06,758000
2019-11-06,1250000
2019-11-06,700000
2019-11-06,661000
2019-11-06,830000
2019-11-06,650000
2019-11-06,800000
2019-11-06,855000
2019-11-06,1150000
2019-11-06,713000
2019-11-06,880000
2019-11-06,833000
2019-11-06,610000
2019-11-06,696700
2019-11-06,835000
2019-11-06,625000
2019-11-06,777000
2019-11-06,553000
2019-11-07,520000
2019-11-07,675000
2019-11-07,685000
2019-11-07,602000
2019-11-07,850000
2019-11-07,910000
2019-11-07,695000
2019-11-07,600000
2019-11-07,935000
2019-11-07,775000
2019-11-07,450000
2019-11-07,685000
2019-11-07,820000
2019-11-07,1410000
2019-11-07,773000
2019-11-07,720000
2019-11-07,590000
2019-11-07,650000
2019-11-07,850000
2019-11-07,60000
2019-11-07,660000
2019-11-08,1025000
2019-11-08,515000
2019-11-08,605000
2019-11-08,1275000
2019-11-08,540000
2019-11-08,455000
2019-11-08,560000
2019-11-08,400000
2019-11-08,440000
2019-11-08,800000
2019-11-08,605000
2019-11-08,2150000
2019-11-08,1900000
2019-11-08,580000
2019-11-08,690000
2019-11-08,635000
2019-11-08,885000
2019-11-08,760000
2019-11-08,1835000
2019-11-08,620000
2019-11-08,1030000
2019-11-08,642000
2019-11-08,542000
2019-11-08,590000
2019-11-08,790000
2019-11-08,813000
2019-11-08,641000
2019-11-08,800000
2019-11-08,860000
2019-11-09,715000
2019-11-09,1200000
2019-11-09,1400000
2019-11-09,880000
2019-11-09,875000
2019-11-09,2515000
2019-11-09,840000
2019-11-09,720000
2019-11-09,1050000
2019-11-09,1105000
2019-11-09,695000
2019-11-09,1000000
2019-11-09,750000
2019-11-09,770000
2019-11-09,615000
2019-11-09,710000
2019-11-09,754000
2019-11-09,1280000
2019-11-09,1125000
2019-11-09,820000
2019-11-09,670000
2019-11-09,1010000
2019-11-09,1220000
2019-11-09,496000
2019-11-09,1170000
2019-11-09,765000
2019-11-09,730000
2019-11-09,603100
2019-11-09,542500
2019-11-09,805000
2019-11-09,936500
2019-11-09,900000
2019-11-09,965000
2019-11-09,1127000
2019-11-09,830000
2019-11-09,870000
2019-11-10,500000
2019-11-11,560500
2019-11-11,601000
2019-11-11,760000
2019-11-11,1025000
2019-11-11,1500000
2019-11-11,600000
2019-11-11,630000
2019-11-11,555000
2019-11-11,661000
2019-11-11,400000
2019-11-11,730000
2019-11-11,420000
2019-11-11,630000
2019-11-11,550000
2019-11-11,790000
2019-11-11,880000
2019-11-11,339000
2019-11-12,603000
2019-11-12,610000
2019-11-12,1065000
2019-11-12,690000
2019-11-12,700000
2019-11-12,812000
2019-11-12,745000
2019-11-12,960000
2019-11-12,1100000
2019-11-13,821500
2019-11-13,177000
2019-11-13,1025000
2019-11-13,706000
2019-11-13,620000
2019-11-13,665000
2019-11-13,781000
2019-11-13,640000
2019-11-13,590000
2019-11-13,493000
2019-11-13,780000
2019-11-14,605000
2019-11-14,1070000
2019-11-14,695000
2019-11-14,740000
2019-11-14,645000
2019-11-14,1000000
2019-11-14,734000
2019-11-14,750000
2019-11-14,733000
2019-11-14,726000
2019-11-14,890000
2019-11-15,443000
2019-11-15,600000
2019-11-15,660000
2019-11-15,610000
2019-11-15,625000
2019-11-15,655000
2019-11-15,775000
2019-11-15,620000
2019-11-15,690000
2019-11-15,550000
2019-11-15,645000
2019-11-15,900000
2019-11-15,435000
2019-11-15,221250
2019-11-15,365000
2019-11-15,610000
2019-11-15,770000
2019-11-15,1125000
2019-11-15,620000
2019-11-15,940000
2019-11-16,589000
2019-11-16,725000
2019-11-16,850000
2019-11-16,965500
2019-11-16,920000
2019-11-16,620000
2019-11-16,888000
2019-11-16,400000
2019-11-16,630000
2019-11-16,870000
2019-11-16,3300000
2019-11-16,1130000
2019-11-16,638500
2019-11-16,3675000
2019-11-16,967500
2019-11-16,720000
2019-11-16,1592500
2019-11-16,965000
2019-11-16,1150000
2019-11-17,698000
2019-11-18,715000
2019-11-18,960000
2019-11-18,520000
2019-11-18,1200000
2019-11-18,745000
2019-11-18,515000
2019-11-18,800000
2019-11-18,742500
2019-11-18,460000
2019-11-18,900000
2019-11-18,610000
2019-11-18,589000
2019-11-18,918000
2019-11-18,810000
2019-11-18,730000
2019-11-18,607000
2019-11-19,652500
2019-11-19,672000
2019-11-19,520000
2019-11-19,515000
2019-11-19,926000
2019-11-19,740000
2019-11-19,552000
2019-11-19,720000
2019-11-19,631000
2019-11-19,995000
2019-11-19,815000
2019-11-19,1600000
2019-11-19,817000
2019-11-20,632000
2019-11-20,1030000
2019-11-20,550000
2019-11-20,638000
2019-11-20,330000
2019-11-20,575000
2019-11-20,745000
2019-11-20,903000
2019-11-20,860000
2019-11-20,636000
2019-11-20,627000
2019-11-20,580000
2019-11-20,863000
2019-11-20,1575000
2019-11-20,810000
2019-11-20,511000
2019-11-20,579000
2019-11-21,510000
2019-11-21,1030000
2019-11-21,482000
2019-11-21,840000
2019-11-21,6230000
2019-11-21,270000
2019-11-21,697000
2019-11-21,771000
2019-11-21,700000
2019-11-21,1090000
2019-11-21,470000
2019-11-21,270000
2019-11-21,670000
2019-11-21,1015000
2019-11-21,1040000
2019-11-21,915000
2019-11-21,480000
2019-11-21,1200000
2019-11-21,765000
2019-11-21,630000
2019-11-21,1010000
2019-11-22,660000
2019-11-22,500000
2019-11-22,970000
2019-11-22,900000
2019-11-22,725000
2019-11-22,555000
2019-11-22,450000
2019-11-22,905000
2019-11-22,579000
2019-11-22,635000
2019-11-22,680000
2019-11-22,490000
2019-11-22,665000
2019-11-22,3245000
2019-11-23,786000
2019-11-23,1285000
2019-11-23,715000
2019-11-23,1900000
2019-11-23,755000
2019-11-23,1130000
2019-11-23,420000
2019-11-23,1285000
2019-11-23,642000
2019-11-23,657500
2019-11-23,1170000
2019-11-23,1700000
2019-11-23,590000
2019-11-23,1075000
2019-11-23,995000
2019-11-23,1121000
2019-11-23,1235000
2019-11-24,5850000
2019-11-25,635000
2019-11-25,1200000
2019-11-25,667000
2019-11-25,550000
2019-11-25,915000
2019-11-25,685000
2019-11-25,1130000
2019-11-25,600000
2019-11-25,575000
2019-11-25,1675000
2019-11-25,790000
2019-11-25,555000
2019-11-25,618000
2019-11-25,662000
2019-11-25,560000
2019-11-25,1850000
2019-11-25,865000
2019-11-26,1300000
2019-11-26,540000
2019-11-26,990000
2019-11-26,499000
2019-11-26,683600
2019-11-26,790000
2019-11-26,780000
2019-11-26,585000
2019-11-26,965000
2019-11-26,751000
2019-11-27,1550000
2019-11-27,935000
2019-11-27,405000
2019-11-27,815000
2019-11-27,730000
2019-11-27,820000
2019-11-27,875000
2019-11-27,805000
2019-11-27,810000
2019-11-27,680000
2019-11-27,1035000
2019-11-27,518000
2019-11-28,740000
2019-11-28,670000
2019-11-28,718000
2019-11-28,733000
2019-11-28,880000
2019-11-28,825000
2019-11-28,650000
2019-11-28,841500
2019-11-28,847000
2019-11-28,490000
2019-11-28,625000
2019-11-28,580000
2019-11-28,535000
2019-11-28,770000
2019-11-28,600000
2019-11-28,675000
2019-11-28,745000
2019-11-28,737500
2019-11-29,3080000
2019-11-29,540000
2019-11-29,1760000
2019-11-29,760000
2019-11-29,610000
2019-11-29,1225000
2019-11-29,647000
2019-11-29,960000
2019-11-29,1050000
2019-11-29,612000
2019-11-29,900000
2019-11-29,610000
2019-11-29,1230000
2019-11-29,635000
2019-11-29,715000
2019-11-29,672000
2019-11-30,920000
2019-11-30,1175888
2019-11-30,945000
2019-11-30,865000
2019-11-30,635000
2019-11-30,1341000
2019-11-30,708000
2019-11-30,800000
2019-11-30,1312000
2019-11-30,820000
2019-11-30,1285000
2019-11-30,1210000
2019-11-30,795000
2019-11-30,900000
2019-11-30,740000
2019-11-30,840000
2019-11-30,872000
2019-11-30,2220000
2019-12-01,1000000
2019-12-01,925000
2019-12-02,680000
2019-12-02,670000
2019-12-02,730000
2019-12-02,455000
2019-12-02,760000
2019-12-02,630000
2019-12-02,807000
2019-12-02,945000
2019-12-03,470000
2019-12-03,1070000
2019-12-03,386000
2019-12-03,600000
2019-12-03,505000
2019-12-03,760000
2019-12-03,580000
2019-12-03,880000
2019-12-03,955000
2019-12-03,599000
2019-12-03,570000
2019-12-03,740000
2019-12-03,770000
2019-12-03,652000
2019-12-03,875000
2019-12-03,752000
2019-12-03,620000
2019-12-04,592000
2019-12-04,515000
2019-12-04,680000
2019-12-04,675000
2019-12-04,865000
2019-12-04,670000
2019-12-04,585000
2019-12-04,640000
2019-12-04,580000
2019-12-04,730000
2019-12-04,1300000
2019-12-04,955000
2019-12-04,800000
2019-12-04,995000
2019-12-04,990000
2019-12-04,785000
2019-12-04,280000
2019-12-05,580000
2019-12-05,567000
2019-12-05,1050000
2019-12-05,720000
2019-12-05,920000
2019-12-05,430000
2019-12-05,560000
2019-12-05,525000
2019-12-05,915000
2019-12-05,873000
2019-12-06,660000
2019-12-06,1200000
2019-12-06,805000
2019-12-06,1180000
2019-12-06,825000
2019-12-06,665000
2019-12-06,595000
2019-12-06,607500
2019-12-06,500000
2019-12-07,970000
2019-12-07,615000
2019-12-07,735000
2019-12-07,677000
2019-12-07,787500
2019-12-07,765000
2019-12-07,815000
2019-12-07,1475000
2019-12-07,985000
2019-12-07,855000
2019-12-07,821000
2019-12-07,1480000
2019-12-07,2320000
2019-12-07,937000
2019-12-07,1215000
2019-12-07,733000
2019-12-07,682500
2019-12-07,1000000
